UniprotID,GeneName,Perturbation,CellLine,KSEA_z_score
O15530,PDPK1,CAL101,NTERA2,0.48347544042651763
O15530,PDPK1,GDC0941,NTERA2,-0.06684290663046631
O15530,PDPK1,HS173,NTERA2,0.05748941109980865
O15530,PDPK1,PIK294,NTERA2,0.7189154221577675
O15530,PDPK1,TGX221,NTERA2,0.6893508635854053
O15530,PDPK1,CX4945,NTERA2,-0.055806500591537064
O15530,PDPK1,GO6983,NTERA2,-0.20663620301241967
O15530,PDPK1,KN93,NTERA2,0.975886674184783
O15530,PDPK1,MK2206,NTERA2,0.7055962875071757
O15530,PDPK1,AZD5438,NTERA2,1.6354534549672917
O15530,PDPK1,FRAX486,NTERA2,1.882434572942439
O15530,PDPK1,Ku0063794,NTERA2,1.64426757497017
O15530,PDPK1,PD153035,NTERA2,0.9727641671035856
O15530,PDPK1,PF3758309,NTERA2,1.7863760662792212
O15530,PDPK1,Torin,NTERA2,1.3783839536175373
O15530,PDPK1,Trametinib,NTERA2,0.7018877005787406
O15530,PDPK1,AZD1480,NTERA2,0.10763529696060886
O15530,PDPK1,AZD5363,NTERA2,1.815101389650513
O15530,PDPK1,BX912,NTERA2,0.7861607795513235
O15530,PDPK1,CHIR99021,NTERA2,1.2710740037176684
O15530,PDPK1,GSK2334470,NTERA2,0.7953137892905288
O15530,PDPK1,Ipatasertib,NTERA2,0.8632850557527632
O15530,PDPK1,LY2090314,NTERA2,1.6309014823214476
O15530,PDPK1,Tofacitinib,NTERA2,0.43515695589659187
O15530,PDPK1,AZD8055,NTERA2,-0.12953736465147228
O15530,PDPK1,GDC0994,NTERA2,0.5798022370790564
O15530,PDPK1,JNK,NTERA2,1.5828424620501567
O15530,PDPK1,LY2584702,NTERA2,-1.9563335789950678
O15530,PDPK1,PH797804,NTERA2,1.9746619973755684
O15530,PDPK1,Selumetinib,NTERA2,-0.8193704240672772
O15530,PDPK1,U73122,NTERA2,0.9099633958773472
O15530,PDPK1,Ulixertinib,NTERA2,-0.11595925189118145
O15530,PDPK1,Amuvatinib,NTERA2,-0.049803735815276216
O15530,PDPK1,AZD3759,NTERA2,0.6847508207090499
O15530,PDPK1,GSK690693,NTERA2,0.05829990211708861
O15530,PDPK1,JNJ,NTERA2,0.6159608768085895
O15530,PDPK1,KN62,NTERA2,0.8033457453839983
O15530,PDPK1,Linsitinib,NTERA2,0.5804367885642826
O15530,PDPK1,LY2835219,NTERA2,0.4181572038421855
O15530,PDPK1,Ribociclib,NTERA2,0.09304465505863388
O15530,PDPK1,AC220,NTERA2,-3.346763553453836
O15530,PDPK1,Edelfosine,NTERA2,-1.428337262888308
O15530,PDPK1,GF109203X,NTERA2,0.6926814847604994
O15530,PDPK1,Go6976,NTERA2,-0.3899190948170803
O15530,PDPK1,PF4708671,NTERA2,-2.2454898538682904
O15530,PDPK1,SP600125,NTERA2,-2.2796387753452207
O15530,PDPK1,TAK715,NTERA2,0.20793186752022863
O15530,PDPK1,TBCA,NTERA2,-1.572938932215937
O15530,PDPK1,AT13148,NTERA2,-4.972769293489845
O15530,PDPK1,AZ20,NTERA2,-3.31439162155709
O15530,PDPK1,AZD6738,NTERA2,-3.014141256343525
O15530,PDPK1,Bosutinib,NTERA2,-4.045857702604963
O15530,PDPK1,Dabrafenib,NTERA2,-3.9868250834049723
O15530,PDPK1,Dasatinib,NTERA2,-3.4430980337258523
O15530,PDPK1,DNAPK,NTERA2,-2.6585640425337993
